1.34582E-06,0.002541,
1.35582E-06,0.002484,
1.36582E-06,0.002528,
1.37582E-06,0.002452,
1.38582E-06,0.002269,
1.39582E-06,0.002316,
1.40582E-06,0.001970,
1.41582E-06,0.002104,
1.42582E-06,0.002023,
1.43582E-06,0.001944,
1.44582E-06,0.001934,
1.45582E-06,0.001854,
1.46582E-06,0.001811,
1.47582E-06,0.001811,
1.48582E-06,0.001882,
1.49582E-06,0.001852,
1.50582E-06,0.001770,
1.51582E-06,0.001736,
1.52582E-06,0.001698,
1.53582E-06,0.001772,
1.54582E-06,0.001544,
1.55582E-06,0.001717,
1.56582E-06,0.001611,
1.57582E-06,0.001510,
1.58582E-06,0.001650,
1.59582E-06,0.001592,
1.60582E-06,0.001558,
1.61582E-06,0.001367,
1.62582E-06,0.001412,
1.63582E-06,0.001343,
1.64582E-06,0.001394,
1.65582E-06,0.001495,
1.66582E-06,0.001222,
1.67582E-06,0.001144,
1.68582E-06,0.001161,
1.69582E-06,0.001223,
1.70582E-06,0.001097,
1.71582E-06,0.000936,
1.72582E-06,0.001285,
1.73582E-06,0.001128,
1.74582E-06,0.001019,
1.75582E-06,0.001254,
1.76582E-06,0.000870,
1.77582E-06,0.001190,
1.78582E-06,0.000986,
1.79582E-06,0.000856,
1.80582E-06,0.000897,
1.81582E-06,0.001024,
1.82582E-06,0.000875,
1.83582E-06,0.000918,
1.84582E-06,0.000909,
1.85582E-06,0.000943,
1.86582E-06,0.000839,
1.87582E-06,0.000903,
1.88582E-06,0.000806,
1.89582E-06,0.000768,
1.90582E-06,0.000899,
1.91582E-06,0.000738,
1.92582E-06,0.000738,
1.93582E-06,0.000698,
1.94582E-06,0.000847,
1.95582E-06,0.001015,
1.96582E-06,0.000748,
1.97582E-06,0.000832,
1.98582E-06,0.000814,
1.99582E-06,0.000592,
2.00582E-06,0.000841,
2.01582E-06,0.000836,
2.02582E-06,0.000597,
2.03582E-06,0.000680,
2.04582E-06,0.000838,
2.05582E-06,0.000763,
2.06582E-06,0.000571,
2.07582E-06,0.000748,
2.08582E-06,0.000664,
2.09582E-06,0.000603,
2.10582E-06,0.000563,
2.11582E-06,0.000515,
2.12582E-06,0.000644,
2.13582E-06,0.000458,
2.14582E-06,0.000528,
2.15582E-06,0.000646,
2.16582E-06,0.000354,
2.17582E-06,0.000446,
2.18582E-06,0.000583,
2.19582E-06,0.000383,
2.20582E-06,0.000421,
2.21582E-06,0.000461,
2.22582E-06,0.000548,
2.23582E-06,0.000423,
2.24582E-06,0.000411,
2.25582E-06,0.000472,
2.26582E-06,0.000418,
2.27582E-06,0.000263,
2.28582E-06,0.000396,
2.29582E-06,0.000299,
2.30582E-06,0.000307,
2.31582E-06,0.000360,
2.32582E-06,0.000580,
2.33582E-06,0.000371,
2.34582E-06,0.000277,
2.35582E-06,0.000372,
2.36582E-06,0.000253,
2.37582E-06,0.000439,
2.38582E-06,0.000299,
2.39582E-06,0.000478,
2.40582E-06,0.000377,
2.41582E-06,0.000304,
2.42582E-06,0.000412,
2.43582E-06,0.000500,
2.44582E-06,0.000457,
2.45582E-06,0.000362,
2.46582E-06,0.000387,
2.47582E-06,0.000388,
2.48582E-06,0.000192,
2.49582E-06,0.000231,
2.50582E-06,0.000097,
2.51582E-06,0.000345,
2.52582E-06,0.000388,
2.53582E-06,0.000182,
2.54582E-06,0.000286,
2.55582E-06,0.000414,
2.56582E-06,0.000296,
2.57582E-06,0.000397,
2.58582E-06,0.000399,
2.59582E-06,0.000261,
2.60582E-06,0.000265,
2.61582E-06,0.000308,
2.62582E-06,0.000322,
2.63582E-06,0.000275,
2.64582E-06,0.000241,
2.65582E-06,0.000144,
2.66582E-06,0.000234,
2.67582E-06,0.000244,
2.68582E-06,0.000147,
2.69582E-06,0.000348,
2.70582E-06,0.000220,
2.71582E-06,0.000238,
2.72582E-06,0.000137,
2.73582E-06,0.000302,
2.74582E-06,0.000069,
2.75582E-06,0.000255,
2.76582E-06,0.000261,
2.77582E-06,0.000205,
2.78582E-06,0.000078,
2.79582E-06,0.000249,
2.80582E-06,0.000112,
2.81582E-06,0.000205,
2.82582E-06,0.000223,
2.83582E-06,0.000320,
2.84582E-06,0.000152,
2.85582E-06,0.000287,
2.86582E-06,0.000316,
2.87582E-06,0.000034,
2.88582E-06,0.000005,
2.89582E-06,0.000223,
2.90582E-06,0.000037,
2.91582E-06,0.000057,
2.92582E-06,0.000235,
2.93582E-06,0.000290,
2.94582E-06,0.000110,
2.95582E-06,0.000219,
2.96582E-06,0.000025,
2.97582E-06,0.000147,
2.98582E-06,0.000246,
2.99582E-06,0.000155,
3.00582E-06,0.000249,
3.01582E-06,0.000213,
3.02582E-06,0.000259,
3.03582E-06,0.000198,
3.04582E-06,0.000261,
3.05582E-06,0.000133,
3.06582E-06,0.000165,
3.07582E-06,0.000028,
3.08582E-06,0.000262,
3.09582E-06,0.000185,
3.10582E-06,-0.000012,
3.11582E-06,0.000286,
3.12582E-06,0.000198,
3.13582E-06,0.000232,
3.14582E-06,0.000194,
3.15582E-06,0.000051,
3.16582E-06,0.000003,
3.17582E-06,0.000179,
3.18582E-06,0.000103,
3.19582E-06,0.000185,
3.20582E-06,0.000000,
3.21582E-06,0.000213,
3.22582E-06,0.000106,
3.23582E-06,0.000185,
3.24582E-06,0.000231,
3.25582E-06,0.000073,
3.26582E-06,0.000237,
3.27582E-06,0.000332,
3.28582E-06,0.000153,
3.29582E-06,0.000042,
3.30582E-06,0.000211,
3.31582E-06,0.000133,
3.32582E-06,0.000200,
3.33582E-06,-0.000043,
3.34582E-06,0.000060,
3.35582E-06,0.000159,
3.36582E-06,0.000311,
3.37582E-06,0.000118,
3.38582E-06,0.000131,
3.39582E-06,0.000244,
3.40582E-06,0.000040,
3.41582E-06,0.000094,
3.42582E-06,-0.000022,
3.43582E-06,-0.000056,
3.44582E-06,-0.000013,
3.45582E-06,-0.000015,
3.46582E-06,-0.000083,
3.47582E-06,-0.000003,
3.48582E-06,0.000130,
3.49582E-06,-0.000006,
3.50582E-06,0.000101,
3.51582E-06,0.000014,
3.52582E-06,0.000034,
3.53582E-06,0.000086,
3.54582E-06,0.000124,
3.55582E-06,0.000006,
3.56582E-06,0.000070,
3.57582E-06,0.000153,
3.58582E-06,0.000079,
3.59582E-06,0.000036,
3.60582E-06,-0.000062,
3.61582E-06,-0.000024,
3.62582E-06,0.000040,
3.63582E-06,0.000394,
3.64582E-06,0.000082,
3.65582E-06,-0.000038,
3.66582E-06,-0.000034,
3.67582E-06,0.000034,
3.68582E-06,0.000197,
3.69582E-06,0.000079,
3.70582E-06,0.000222,
3.71582E-06,0.000002,
3.72582E-06,0.000037,
3.73582E-06,0.000136,
3.74582E-06,0.000081,
3.75582E-06,0.000000,
3.76582E-06,-0.000052,
3.77582E-06,0.000023,
3.78582E-06,0.000198,
3.79582E-06,0.000079,
3.80582E-06,0.000109,
3.81582E-06,0.000064,
3.82582E-06,0.000061,
3.83582E-06,0.000107,
3.84582E-06,0.000081,
3.85582E-06,0.000025,
3.86582E-06,0.000054,
3.87582E-06,-0.000013,
3.88582E-06,0.000025,
3.89582E-06,0.000182,
3.90582E-06,0.000164,
3.91582E-06,0.000045,
3.92582E-06,0.000054,
3.93582E-06,0.000046,
3.94582E-06,-0.000012,
3.95582E-06,0.000119,
3.96582E-06,0.000075,
3.97582E-06,0.000097,
3.98582E-06,-0.000046,
3.99582E-06,0.000179,
4.00582E-06,0.000142,
4.01582E-06,0.000012,
4.02582E-06,0.000055,
4.03582E-06,0.000180,
4.04582E-06,-0.000079,
4.05582E-06,0.000183,
4.06582E-06,0.000042,
4.07582E-06,0.000192,
4.08582E-06,0.000121,
4.09582E-06,-0.000018,
4.10582E-06,0.000078,
4.11582E-06,0.000317,
4.12582E-06,0.000161,
4.13582E-06,-0.000028,
4.14582E-06,0.000203,
4.15582E-06,0.000052,
4.16582E-06,-0.000004,
4.17582E-06,0.000097,
4.18582E-06,-0.000037,
4.19582E-06,0.000028,
4.20582E-06,0.000152,
4.21582E-06,-0.000009,
4.22582E-06,0.000171,
4.23582E-06,0.000228,
4.24582E-06,0.000000,
